filename,baseline_psnr,depth_psnr,diff
1883_0.8_0.12.jpg,21.550243,19.531944,-2.018299
1887_0.95_0.08.jpg,23.7071,23.625013,-0.08208656
1889_0.85_0.08.jpg,22.97815,20.537672,-2.4404774
1891_0.9_0.16.jpg,18.923862,22.368517,3.4446545
1893_0.9_0.2.jpg,15.420624,18.97659,3.5559654
1896_0.9_0.08.jpg,19.473944,18.559761,-0.91418266
1898_0.85_0.08.jpg,24.35415,23.352833,-1.001318
1899_0.8_0.08.jpg,21.399273,19.976814,-1.4224586
1900_0.8_0.08.jpg,22.820818,21.385582,-1.435236
1903_0.95_0.08.jpg,21.641636,18.001348,-3.6402874
1909_0.85_0.2.jpg,17.774221,18.538223,0.76400185
1913_0.95_0.08.jpg,20.114773,17.819546,-2.295227
1915_1_0.08.jpg,24.830704,21.927052,-2.9036522
1917_0.95_0.2.jpg,15.877516,18.691948,2.8144321
1919_1_0.08.jpg,23.535511,22.194622,-1.340889
1920_0.95_0.16.jpg,22.832172,24.378717,1.546545
1921_0.95_0.08.jpg,21.881199,20.59916,-1.2820396
1923_0.9_0.08.jpg,21.706654,21.339512,-0.36714172
1924_0.85_0.12.jpg,22.59478,22.055035,-0.53974533
1926_0.9_0.16.jpg,21.924631,24.230822,2.3061905
1927_0.9_0.08.jpg,24.886154,21.660158,-3.225996
1928_0.9_0.08.jpg,23.982145,20.722616,-3.259529
1930_0.8_0.08.jpg,21.243595,21.177637,-0.06595802
1931_0.8_0.08.jpg,21.87731,18.85386,-3.023449
1932_0.8_0.2.jpg,19.425446,18.576725,-0.84872055
1933_0.8_0.2.jpg,19.96342,18.892462,-1.0709591
1934_1_0.08.jpg,24.576761,22.685692,-1.8910694
1936_0.95_0.08.jpg,23.010983,22.12807,-0.8829117
1938_0.85_0.12.jpg,23.251797,21.596365,-1.6554317
1940_0.9_0.16.jpg,23.298752,24.612886,1.3141346
1942_0.85_0.08.jpg,22.232891,19.957201,-2.27569
1944_0.9_0.16.jpg,21.533272,23.284122,1.7508507
1945_0.9_0.12.jpg,24.80981,21.929895,-2.8799152
1947_0.8_0.16.jpg,19.77425,21.156683,1.3824329
1949_0.8_0.2.jpg,20.376324,20.584938,0.20861435
1950_1_0.08.jpg,21.702593,20.337294,-1.3652992
1953_0.8_0.2.jpg,20.382595,20.245182,-0.13741302
1954_1_0.08.jpg,23.629095,20.24909,-3.380005
1956_0.8_0.12.jpg,19.812065,20.577736,0.7656708
1958_0.9_0.08.jpg,23.578178,20.368317,-3.2098618
1960_0.85_0.2.jpg,17.741114,21.931587,4.1904736
1962_0.9_0.08.jpg,23.859962,23.172062,-0.68790054
1964_0.85_0.2.jpg,19.236662,21.940865,2.7042027
1966_0.9_0.08.jpg,23.312836,20.667582,-2.6452541
1968_0.8_0.12.jpg,21.342304,20.220234,-1.1220703
1970_0.9_0.08.jpg,20.931438,20.712704,-0.21873474
1971_1_0.08.jpg,22.70129,20.727823,-1.9734669
1973_0.95_0.08.jpg,23.50692,20.59697,-2.9099503
1975_0.85_0.12.jpg,21.435532,20.268137,-1.1673946
1977_0.8_0.08.jpg,21.451998,22.656357,1.204359
1981_0.8_0.2.jpg,20.010563,17.45307,-2.5574932
1982_1_0.08.jpg,22.425192,21.841072,-0.5841198
1984_0.85_0.08.jpg,22.61784,23.536068,0.91822815
1986_0.9_0.08.jpg,22.66644,23.23797,0.5715313
1988_0.8_0.12.jpg,20.79908,21.097023,0.29794312
